datetime,month,day,hour,dayofweek,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered
2012-12-12 14:00:00,12,12,14,2,4,0,1,2,13.94,18.18,46,0.0,191
2011-08-19 08:00:00,8,19,8,4,3,0,1,2,27.06,30.305,83,0.0,368
2012-01-15 04:00:00,1,15,4,6,1,0,0,2,6.56,6.82,47,26.0027,5
2011-06-16 22:00:00,6,16,22,3,2,0,1,3,25.42,28.79,83,16.9979,127
2011-04-08 22:00:00,4,8,22,4,3,0,1,1,27.88,31.82,74,12.998,141
2012-08-06 03:00:00,8,6,3,0,2,0,1,1,22.14,25.76,60,6.0032,8
2011-02-19 07:00:00,2,19,7,5,1,0,0,1,15.58,19.695,17,35.0008,16
2011-09-15 11:00:00,9,15,11,3,3,0,1,2,27.88,31.82,65,8.9981,120
2011-02-06 10:00:00,2,6,10,6,2,0,1,1,29.52,32.575,28,32.9975,106
2012-07-13 17:00:00,7,13,17,4,3,0,1,2,32.8,35.605,36,11.0014,697
2012-07-07 10:00:00,7,7,10,5,3,0,0,1,37.72,43.18,37,15.0013,225
2011-03-02 09:00:00,3,2,9,2,1,0,1,1,6.56,6.82,47,19.9995,127
2012-07-09 10:00:00,7,9,10,0,3,0,1,1,29.52,34.85,74,8.9981,171
2012-06-13 05:00:00,6,13,5,2,2,0,1,1,24.6,28.03,83,12.998,38
2011-05-17 21:00:00,5,17,21,1,2,0,1,1,22.14,25.76,88,16.9979,151
2012-05-03 18:00:00,5,3,18,3,1,0,1,3,11.48,11.365,55,43.9989,363
2012-12-09 15:00:00,12,9,15,6,3,0,1,1,29.52,32.575,37,8.9981,243
2011-08-04 23:00:00,8,4,23,3,2,0,1,2,12.3,14.395,93,15.0013,31
2012-10-09 03:00:00,10,9,3,1,3,0,1,1,21.32,25.0,68,19.0012,7
2011-06-14 03:00:00,6,14,3,1,2,0,1,1,23.78,27.275,53,22.0028,1
2012-05-15 05:00:00,5,15,5,1,2,0,1,3,22.96,26.515,94,15.0013,8
2012-01-02 17:00:00,1,2,17,0,1,0,1,1,23.78,27.275,43,12.998,508
2012-03-12 18:00:00,3,12,18,0,4,0,1,1,20.5,24.24,68,6.0032,666
2011-02-11 08:00:00,2,11,8,4,4,0,1,1,13.12,17.425,87,0.0,452
2012-04-01 00:00:00,4,1,0,6,1,0,1,1,3.28,3.03,42,22.0028,9
2012-05-09 02:00:00,5,9,2,2,3,0,1,1,28.7,33.335,84,12.998,9
2012-02-13 19:00:00,2,13,19,0,1,0,1,1,13.94,16.665,25,8.9981,256
2011-03-08 06:00:00,3,8,6,1,3,0,1,3,29.52,34.09,66,32.9975,101
2012-04-09 16:00:00,4,9,16,0,3,0,1,1,31.16,36.365,70,27.9993,397
2012-03-18 17:00:00,3,18,17,6,1,0,0,1,22.96,26.515,64,6.0032,308
2012-08-09 10:00:00,8,9,10,3,3,0,0,1,30.34,34.85,70,26.0027,322
2012-11-13 10:00:00,11,13,10,1,4,0,1,3,12.3,13.635,75,26.0027,84
2012-09-10 23:00:00,9,10,23,0,4,0,1,2,19.68,23.485,77,6.0032,76
2012-03-15 00:00:00,3,15,0,3,1,0,1,1,22.14,25.76,49,8.9981,46
2012-02-17 21:00:00,2,17,21,4,1,0,1,1,15.58,19.695,37,12.998,114
2011-04-16 23:00:00,4,16,23,5,2,0,0,2,18.04,21.97,77,19.0012,30
2011-07-01 05:00:00,7,1,5,4,1,0,1,3,9.02,13.635,55,0.0,5
2011-12-17 21:00:00,12,17,21,5,4,0,0,1,8.2,10.605,75,11.0014,88
2012-09-11 18:00:00,9,11,18,1,4,0,1,1,17.22,21.21,44,7.0015,450
2011-11-18 08:00:00,11,18,8,4,4,0,1,1,9.02,11.365,44,12.998,369
2012-01-18 02:00:00,1,18,2,2,1,0,1,2,18.04,21.97,51,32.9975,1
2012-10-19 22:00:00,10,19,22,4,4,0,1,1,20.5,24.24,77,6.0032,176
2011-02-05 05:00:00,2,5,5,5,2,0,1,2,18.04,21.97,77,8.9981,16
2011-01-12 19:00:00,1,12,19,2,4,0,1,1,13.94,17.425,46,7.0015,219
2012-08-11 15:00:00,8,11,15,5,4,0,1,1,18.04,21.97,18,27.9993,201
2011-05-16 10:00:00,5,16,10,0,2,0,1,1,25.42,30.305,65,6.0032,75
2011-06-08 00:00:00,6,8,0,2,3,0,0,1,27.06,30.305,78,12.998,104
2011-01-06 14:00:00,1,6,14,3,2,0,1,1,36.9,40.91,37,16.9979,105
2011-02-09 09:00:00,2,9,9,2,3,0,1,2,25.42,28.79,83,7.0015,190
2012-12-09 11:00:00,12,9,11,6,3,0,1,1,27.06,31.06,50,12.998,181
2011-02-06 04:00:00,2,6,4,6,2,0,1,1,27.06,31.06,41,12.998,3
2012-01-01 22:00:00,1,1,22,6,1,0,0,1,18.86,22.725,55,27.9993,53
2012-02-16 14:00:00,2,16,14,3,1,0,1,3,13.12,15.91,81,12.998,30
2012-11-09 16:00:00,11,9,16,4,3,0,1,1,28.7,31.82,28,8.9981,437
2011-11-12 09:00:00,11,12,9,5,4,0,0,1,8.2,12.88,59,0.0,88
2012-10-02 21:00:00,10,2,21,1,1,0,1,2,13.12,16.665,66,6.0032,108
2011-05-08 15:00:00,5,8,15,6,3,0,1,1,31.16,34.85,55,16.9979,160
2012-11-11 22:00:00,11,11,22,6,4,0,0,1,17.22,21.21,71,12.998,113
2012-10-19 07:00:00,10,19,7,4,4,0,1,3,22.14,25.76,94,0.0,149
2012-04-04 17:00:00,4,4,17,2,2,0,1,1,27.06,31.06,41,19.9995,645
2011-01-01 14:00:00,1,1,14,5,1,0,0,2,18.86,22.725,72,19.0012,71
2011-03-06 21:00:00,3,6,21,6,2,0,1,1,26.24,31.06,29,7.0015,196
2012-08-08 18:00:00,8,8,18,2,3,0,1,2,31.98,36.365,55,11.0014,745
2012-12-16 07:00:00,12,16,7,6,4,0,0,2,13.94,17.425,87,6.0032,22
2012-01-15 08:00:00,1,15,8,6,1,0,0,1,4.92,6.06,54,15.0013,34
2011-06-12 22:00:00,6,12,22,6,4,0,1,3,18.86,22.725,100,11.0014,82
2011-02-06 05:00:00,2,6,5,6,2,0,1,1,27.06,31.06,39,15.0013,28
2011-12-15 02:00:00,12,15,2,3,4,0,1,2,13.12,16.665,70,8.9981,5
2011-09-12 11:00:00,9,12,11,0,4,0,1,1,13.12,15.15,70,16.9979,121
2012-07-17 20:00:00,7,17,20,1,3,0,1,1,35.26,37.88,34,11.0014,375
2012-11-19 08:00:00,11,19,8,0,4,0,1,2,14.76,16.665,66,19.9995,650
2011-03-02 07:00:00,3,2,7,2,1,0,1,1,5.74,6.06,50,22.0028,86
2012-01-18 13:00:00,1,18,13,2,1,0,1,1,12.3,13.635,42,31.0009,124
2011-11-15 13:00:00,11,15,13,1,4,0,1,3,22.14,25.76,60,15.0013,132
2012-02-01 22:00:00,2,1,22,2,1,1,0,2,9.02,10.605,44,19.0012,36
2012-12-09 02:00:00,12,9,2,6,3,0,1,1,21.32,25.0,72,6.0032,9
2011-03-16 20:00:00,3,16,20,2,1,0,1,2,17.22,21.21,54,19.9995,111
2012-11-13 04:00:00,11,13,4,1,4,0,1,2,14.76,16.665,81,26.0027,9
2012-01-19 01:00:00,1,19,1,3,1,0,1,1,5.74,7.575,50,11.0014,5
2012-08-18 09:00:00,8,18,9,5,3,0,0,1,27.06,31.06,65,19.0012,211
2011-01-08 09:00:00,1,8,9,5,3,0,1,1,33.62,37.12,41,0.0,139
2011-08-04 22:00:00,8,4,22,3,2,0,1,2,12.3,13.635,93,19.9995,42
2012-04-05 08:00:00,4,5,8,3,2,0,1,1,22.96,26.515,88,0.0,584
2012-02-16 13:00:00,2,16,13,3,1,0,1,3,13.94,15.91,71,16.9979,62
2011-10-08 05:00:00,10,8,5,5,3,0,1,1,27.88,31.82,61,6.0032,30
2012-03-07 17:00:00,3,7,17,2,3,0,1,2,35.26,37.12,30,11.0014,620
2012-10-14 06:00:00,10,14,6,6,4,0,0,1,16.4,20.455,82,11.0014,20
2012-11-11 10:00:00,11,11,10,6,4,0,0,1,16.4,20.455,69,7.0015,272
2011-10-06 20:00:00,10,6,20,3,2,0,1,1,31.16,35.605,62,7.0015,197
2012-01-19 06:00:00,1,19,6,3,1,0,1,1,4.92,6.82,54,11.0014,86
2011-08-03 22:00:00,8,3,22,2,1,0,1,1,12.3,14.395,49,15.0013,44
2012-02-19 12:00:00,2,19,12,6,1,0,0,2,11.48,13.635,52,16.9979,184
2011-08-03 12:00:00,8,3,12,2,1,0,1,2,14.76,18.94,23,0.0,70
2011-11-11 14:00:00,11,11,14,4,4,1,0,1,15.58,19.695,37,31.0009,183
2012-09-19 18:00:00,9,19,18,2,3,0,1,1,23.78,27.275,40,19.0012,807
2011-08-10 06:00:00,8,10,6,2,4,0,0,1,17.22,21.21,94,0.0,16
2012-06-04 17:00:00,6,4,17,0,2,0,1,1,21.32,25.0,23,27.9993,483
2011-03-03 11:00:00,3,3,11,3,1,0,1,1,8.2,11.365,29,6.0032,40
2012-04-12 20:00:00,4,12,20,3,4,0,1,2,20.5,24.24,63,15.0013,272
2012-08-07 03:00:00,8,7,3,1,3,0,0,1,32.8,38.635,59,7.0015,34
2011-08-14 16:00:00,8,14,16,6,3,0,0,1,30.34,34.85,66,11.0014,176
2012-03-01 12:00:00,3,1,12,3,1,0,1,1,7.38,6.82,37,35.0008,70
2011-07-02 00:00:00,7,2,0,5,1,0,1,1,9.84,14.395,65,0.0,14
2011-11-12 14:00:00,11,12,14,5,4,0,0,1,12.3,16.665,28,0.0,198
2011-10-09 04:00:00,10,9,4,6,3,0,0,1,23.78,27.275,94,6.0032,4
2011-04-12 13:00:00,4,12,13,1,4,0,0,1,16.4,20.455,66,15.0013,269
2011-11-06 23:00:00,11,6,23,6,2,0,0,1,27.06,31.06,74,7.0015,107
2012-05-17 03:00:00,5,17,3,3,2,0,1,1,24.6,29.545,73,16.9979,3
2012-04-01 19:00:00,4,1,19,6,1,0,1,2,8.2,11.365,40,7.0015,182
2012-05-04 15:00:00,5,4,15,4,2,0,1,1,20.5,24.24,31,7.0015,171
2012-09-03 10:00:00,9,3,10,0,1,0,1,2,13.94,14.395,36,32.9975,145
2011-09-19 13:00:00,9,19,13,0,3,0,1,2,24.6,30.305,60,0.0,124
2012-06-07 10:00:00,6,7,10,3,3,0,1,1,35.26,37.12,30,0.0,130
2012-12-13 18:00:00,12,13,18,3,4,0,1,1,13.12,16.665,42,7.0015,446
2011-02-11 00:00:00,2,11,0,4,4,0,1,1,13.12,17.425,87,0.0,19
2011-06-12 21:00:00,6,12,21,6,4,0,1,2,18.04,21.97,100,12.998,108
2011-04-13 07:00:00,4,13,7,2,2,0,1,3,14.76,17.425,100,15.0013,67
2011-06-17 01:00:00,6,17,1,4,2,0,1,1,22.96,26.515,94,8.9981,19
2012-04-08 01:00:00,4,8,1,6,3,0,0,1,29.52,35.605,84,12.998,99
2011-11-06 07:00:00,11,6,7,6,2,0,0,1,29.52,33.335,58,12.998,50
2011-11-13 20:00:00,11,13,20,6,4,0,0,1,20.5,24.24,31,23.9994,115
2012-07-09 00:00:00,7,9,0,0,3,0,1,1,26.24,28.79,89,8.9981,79
2011-02-01 06:00:00,2,1,6,1,1,0,0,3,17.22,21.21,77,19.9995,2
2011-07-12 18:00:00,7,12,18,1,4,0,1,3,16.4,20.455,94,19.9995,48
2012-12-18 01:00:00,12,18,1,1,4,0,1,2,18.04,21.97,94,8.9981,15
2012-11-04 06:00:00,11,4,6,6,2,0,1,1,11.48,14.395,56,7.0015,103
2011-10-01 23:00:00,10,1,23,5,1,0,1,1,5.74,7.575,59,11.0014,18
2011-11-04 02:00:00,11,4,2,4,2,0,1,1,18.86,22.725,94,19.0012,2
2012-02-16 07:00:00,2,16,7,3,1,0,1,2,12.3,15.15,70,8.9981,285
2011-05-15 15:00:00,5,15,15,6,2,0,0,1,27.06,31.06,69,16.9979,253
2012-08-19 15:00:00,8,19,15,6,3,0,0,2,26.24,30.305,65,0.0,187
2011-04-18 18:00:00,4,18,18,0,2,0,1,1,26.24,31.06,31,23.9994,321
2012-05-15 17:00:00,5,15,17,1,2,0,1,1,27.88,31.82,65,7.0015,603
2012-03-14 19:00:00,3,14,19,2,1,0,1,1,26.24,31.06,33,11.0014,402
2012-06-12 03:00:00,6,12,3,1,4,0,1,1,9.02,11.365,55,12.998,2
2011-05-05 12:00:00,5,5,12,3,2,0,1,1,21.32,25.0,34,23.9994,169
2012-02-09 01:00:00,2,9,1,3,3,0,0,1,27.06,29.545,89,0.0,58
2011-06-13 09:00:00,6,13,9,0,2,0,1,1,25.42,31.06,46,23.9994,189
2011-06-19 12:00:00,6,19,12,6,2,0,0,2,30.34,34.09,55,6.0032,255
2011-04-01 18:00:00,4,1,18,4,1,0,1,1,10.66,12.88,48,12.998,179
2012-12-02 17:00:00,12,2,17,6,1,0,0,1,7.38,7.575,37,27.9993,83
2012-11-11 11:00:00,11,11,11,6,4,0,0,1,18.86,22.725,59,8.9981,324
2011-09-15 13:00:00,9,15,13,3,3,0,1,2,26.24,30.305,65,19.0012,151
2012-03-06 14:00:00,3,6,14,1,2,0,0,1,27.88,31.82,36,22.0028,411
2011-10-09 11:00:00,10,9,11,6,3,0,0,1,29.52,34.09,62,16.9979,252
2011-05-08 04:00:00,5,8,4,6,3,0,1,1,26.24,29.545,78,8.9981,6
2012-07-17 17:00:00,7,17,17,1,3,0,1,1,37.72,40.91,29,0.0,675
2011-03-12 04:00:00,3,12,4,5,4,0,0,1,9.02,11.365,75,8.9981,7
2011-09-19 00:00:00,9,19,0,0,3,0,1,2,21.32,25.0,72,11.0014,23
2011-03-09 05:00:00,3,9,5,2,3,0,0,1,25.42,30.305,69,12.998,9
2012-01-09 09:00:00,1,9,9,0,3,0,0,2,31.16,35.605,58,12.998,175
2011-08-12 21:00:00,8,12,21,4,4,0,1,1,11.48,15.15,61,6.0032,135
2012-01-11 21:00:00,1,11,21,2,4,0,1,2,15.58,19.695,54,8.9981,238
2012-02-12 21:00:00,2,12,21,6,4,0,0,2,18.04,21.97,77,15.0013,91
2012-09-09 04:00:00,9,9,4,6,3,0,0,1,21.32,25.0,77,16.9979,16
2012-06-12 21:00:00,6,12,21,1,4,0,1,2,9.84,12.12,60,8.9981,184
2012-11-14 01:00:00,11,14,1,2,4,0,1,1,9.84,10.605,60,19.9995,10
2012-03-15 18:00:00,3,15,18,3,1,0,1,1,27.06,31.06,44,19.0012,648
2011-08-08 17:00:00,8,8,17,0,3,0,1,1,35.26,38.635,39,11.0014,460
2012-03-12 12:00:00,3,12,12,0,4,0,1,1,21.32,25.0,68,11.0014,228
2011-02-17 20:00:00,2,17,20,3,1,0,1,1,19.68,23.485,59,22.0028,131
2011-04-06 08:00:00,4,6,8,2,2,0,0,1,24.6,31.06,46,6.0032,96
2012-10-06 04:00:00,10,6,4,5,2,0,0,1,25.42,29.545,78,6.0032,9
2012-02-08 18:00:00,2,8,18,2,3,0,1,1,32.8,38.635,59,15.0013,681
2011-07-02 20:00:00,7,2,20,5,1,0,1,2,13.12,16.665,70,7.0015,82
2012-08-15 03:00:00,8,15,3,2,3,0,1,1,27.06,31.06,74,7.0015,10
2012-03-17 19:00:00,3,17,19,5,1,0,0,1,23.78,27.275,64,19.0012,262
2012-09-12 22:00:00,9,12,22,2,4,0,0,3,14.76,18.18,93,7.0015,75
2011-02-16 14:00:00,2,16,14,2,1,0,1,1,18.86,22.725,28,27.9993,65
2012-08-17 07:00:00,8,17,7,4,3,0,1,1,26.24,12.12,73,7.0015,368
2011-07-06 14:00:00,7,6,14,2,2,0,1,2,32.8,36.365,43,19.0012,112
2011-06-14 06:00:00,6,14,6,1,2,0,1,1,22.14,25.76,56,19.9995,107
2012-04-11 07:00:00,4,11,7,2,4,0,0,1,10.66,13.635,65,7.0015,39
2011-07-08 11:00:00,7,8,11,4,3,0,0,1,33.62,41.665,63,0.0,156
2011-03-08 16:00:00,3,8,16,1,3,0,1,3,27.88,31.82,79,0.0,129
2011-11-10 14:00:00,11,10,14,3,4,0,1,3,24.6,29.545,73,7.0015,117
2012-05-13 23:00:00,5,13,23,6,2,0,0,2,25.42,31.06,57,15.0013,57
2012-03-19 00:00:00,3,19,0,0,1,0,1,1,19.68,23.485,82,7.0015,19
2012-01-04 04:00:00,1,4,4,2,2,0,0,2,13.94,17.425,81,6.0032,9
2012-11-11 19:00:00,11,11,19,6,4,0,0,1,19.68,23.485,55,8.9981,208
2011-09-02 03:00:00,9,2,3,4,1,0,1,1,2.46,3.79,45,8.9981,2
2012-05-02 15:00:00,5,2,15,2,1,0,0,2,12.3,14.395,56,16.9979,217
2012-12-08 21:00:00,12,8,21,5,3,0,0,1,29.52,33.335,51,6.0032,142
2012-11-05 17:00:00,11,5,17,0,2,0,1,1,26.24,30.305,23,16.9979,677
2012-08-18 18:00:00,8,18,18,5,3,0,0,1,30.34,32.575,37,11.0014,329
2012-04-15 07:00:00,4,15,7,6,2,0,0,1,20.5,24.24,63,7.0015,30
2012-02-19 23:00:00,2,19,23,6,1,0,0,2,9.02,11.365,93,11.0014,30
2011-07-19 09:00:00,7,19,9,1,3,0,1,2,32.8,39.395,63,8.9981,177
2012-09-05 19:00:00,9,5,19,2,2,0,1,3,20.5,24.24,77,23.9994,96
2011-11-15 23:00:00,11,15,23,1,4,0,1,2,18.86,22.725,94,7.0015,66
2011-11-18 01:00:00,11,18,1,4,4,0,1,1,10.66,11.365,44,22.0028,10
2012-03-07 00:00:00,3,7,0,2,3,0,1,1,29.52,33.335,54,0.0,44
2012-08-12 07:00:00,8,12,7,6,4,0,0,2,14.76,18.18,100,6.0032,36
2012-12-09 04:00:00,12,9,4,6,3,0,1,1,20.5,24.24,72,6.0032,5
2012-08-04 22:00:00,8,4,22,5,2,0,0,1,20.5,24.24,36,15.0013,85
2012-06-15 09:00:00,6,15,9,4,2,0,1,1,25.42,30.305,65,11.0014,308
2012-04-01 10:00:00,4,1,10,6,1,0,1,1,2.46,5.305,45,0.0,57
2011-07-07 16:00:00,7,7,16,3,3,0,1,1,35.26,38.635,39,15.0013,218
2011-07-13 18:00:00,7,13,18,2,3,0,1,1,29.52,34.85,79,8.9981,412
2011-05-02 07:00:00,5,2,7,0,1,0,0,3,9.02,12.88,93,6.0032,4
2012-11-10 01:00:00,11,10,1,5,4,0,1,1,18.04,21.97,47,12.998,10
2011-07-07 18:00:00,7,7,18,3,3,0,1,1,34.44,37.88,44,19.9995,492
2011-08-05 03:00:00,8,5,3,4,2,0,0,1,18.86,22.725,72,6.0032,21
2011-02-19 12:00:00,2,19,12,5,1,0,0,1,18.04,21.97,18,32.9975,81
2011-05-11 01:00:00,5,11,1,2,4,0,0,1,13.12,15.15,45,19.9995,57
2012-12-13 08:00:00,12,13,8,3,4,0,1,1,9.84,11.365,60,12.998,655
2012-12-09 23:00:00,12,9,23,6,3,0,1,1,22.96,26.515,68,7.0015,111
2011-02-07 06:00:00,2,7,6,0,3,0,0,1,25.42,30.305,69,7.0015,21
2012-04-08 12:00:00,4,8,12,6,3,0,0,1,35.26,39.395,40,23.9994,325
2012-11-08 20:00:00,11,8,20,3,3,0,0,3,27.06,29.545,89,27.9993,129
2012-10-17 20:00:00,10,17,20,2,4,0,1,1,20.5,24.24,72,8.9981,360
2011-05-18 09:00:00,5,18,9,2,2,0,1,3,22.96,26.515,83,16.9979,176
2012-12-16 11:00:00,12,16,11,6,4,0,0,2,14.76,17.425,87,8.9981,248
2012-11-14 08:00:00,11,14,8,2,4,0,1,1,11.48,12.88,56,19.9995,664
2012-03-09 13:00:00,3,9,13,4,3,1,0,2,31.16,36.365,66,16.9979,357
2012-08-10 15:00:00,8,10,15,4,4,1,0,3,17.22,21.21,58,12.998,294
2011-02-04 18:00:00,2,4,18,4,2,0,0,1,15.58,19.695,54,12.998,110
2012-03-18 03:00:00,3,18,3,6,1,0,0,2,18.04,21.97,88,8.9981,15
2012-12-04 03:00:00,12,4,3,1,2,0,1,1,13.12,15.15,61,16.9979,3
2012-07-13 07:00:00,7,13,7,4,3,0,1,2,28.7,32.575,54,0.0,353
2012-01-07 01:00:00,1,7,1,5,3,0,0,1,30.34,34.85,70,8.9981,81
2012-10-05 15:00:00,10,5,15,4,2,0,1,1,22.14,25.76,37,26.0027,192
2011-12-06 10:00:00,12,6,10,1,2,0,0,1,31.16,35.605,58,6.0032,191
2011-06-17 13:00:00,6,17,13,4,2,0,1,1,30.34,34.09,62,19.0012,156
2011-05-06 15:00:00,5,6,15,4,2,0,0,1,28.7,32.575,54,0.0,256
2012-08-07 14:00:00,8,7,14,1,3,0,0,1,39.36,45.455,36,11.0014,235
2012-03-11 06:00:00,3,11,6,6,4,0,0,2,13.12,15.91,49,12.998,17
2012-04-01 05:00:00,4,1,5,6,1,0,1,1,0.82,2.275,41,12.998,14
2012-10-02 04:00:00,10,2,4,1,1,0,1,1,10.66,14.395,56,6.0032,2
2012-02-18 08:00:00,2,18,8,5,1,0,0,1,9.02,13.635,87,0.0,92
2012-04-17 15:00:00,4,17,15,1,2,0,1,1,27.06,31.06,24,22.0028,217
2012-11-06 10:00:00,11,6,10,1,2,0,1,1,29.52,34.09,62,11.0014,95
2011-06-10 16:00:00,6,10,16,4,4,0,1,1,23.78,27.275,49,12.998,272
2011-02-03 16:00:00,2,3,16,3,1,0,1,1,22.14,25.76,19,22.0028,112
2011-12-05 04:00:00,12,5,4,0,2,0,1,1,17.22,21.21,94,0.0,5
2011-12-11 02:00:00,12,11,2,6,4,0,0,1,9.84,12.88,65,6.0032,39
2011-08-16 00:00:00,8,16,0,1,3,0,1,1,26.24,30.305,69,7.0015,23
2012-09-01 04:00:00,9,1,4,5,1,0,1,1,9.02,12.12,64,7.0015,4
2012-02-19 11:00:00,2,19,11,6,1,0,0,2,10.66,11.365,56,22.0028,144
2011-06-03 11:00:00,6,3,11,4,1,0,0,2,17.22,21.21,100,15.0013,44
2012-06-18 05:00:00,6,18,5,0,2,0,1,3,21.32,25.0,83,8.9981,22
2011-01-17 23:00:00,1,17,23,0,1,1,0,3,6.56,6.82,86,19.0012,3
2011-07-18 08:00:00,7,18,8,0,3,0,1,1,28.7,32.575,70,12.998,329
2011-01-15 01:00:00,1,15,1,5,1,0,0,2,6.56,9.85,59,6.0032,18
2012-09-13 21:00:00,9,13,21,3,3,0,1,1,25.42,30.305,65,7.0015,291
2012-02-15 17:00:00,2,15,17,2,1,0,1,1,17.22,21.21,38,12.998,470
2012-06-11 19:00:00,6,11,19,0,4,0,1,1,12.3,14.395,56,15.0013,356
2012-08-04 20:00:00,8,4,20,5,2,0,0,1,22.96,26.515,28,27.9993,146
2011-05-09 05:00:00,5,9,5,0,3,1,0,2,27.06,31.06,74,11.0014,4
2011-09-09 05:00:00,9,9,5,4,3,0,1,2,25.42,27.275,94,8.9981,14
2012-04-12 04:00:00,4,12,4,3,4,0,1,2,16.4,20.455,87,8.9981,7
2011-06-03 09:00:00,6,3,9,4,1,0,0,2,17.22,21.21,100,19.0012,18
2012-04-03 15:00:00,4,3,15,1,1,0,0,1,14.76,15.91,32,35.0008,252
2012-02-11 12:00:00,2,11,12,5,4,0,1,1,17.22,21.21,41,23.9994,240
2012-11-14 09:00:00,11,14,9,2,4,0,1,1,12.3,13.635,52,26.0027,310
2011-07-02 03:00:00,7,2,3,5,1,0,1,1,8.2,12.88,86,0.0,1
2012-12-07 17:00:00,12,7,17,4,3,0,1,1,31.16,34.09,43,15.0013,704
2012-05-14 23:00:00,5,14,23,0,2,0,1,2,23.78,27.275,78,7.0015,64
2012-10-06 23:00:00,10,6,23,5,2,0,0,1,29.52,33.335,58,7.0015,80
2011-10-17 00:00:00,10,17,0,0,4,0,1,1,22.14,25.76,56,22.0028,25
2011-02-05 12:00:00,2,5,12,5,2,0,1,1,25.42,30.305,69,15.0013,147
2011-12-01 16:00:00,12,1,16,3,1,0,1,1,9.02,9.85,44,22.0028,63
2011-12-14 14:00:00,12,14,14,2,4,0,1,2,15.58,19.695,54,6.0032,134
2012-12-14 16:00:00,12,14,16,4,4,0,1,1,15.58,19.695,54,12.998,372
2011-10-04 08:00:00,10,4,8,1,2,0,0,2,15.58,19.695,94,6.0032,38
2011-07-03 04:00:00,7,3,4,6,1,0,1,1,8.2,7.575,80,35.0008,0
2012-12-05 12:00:00,12,5,12,2,2,0,0,1,26.24,31.06,36,11.0014,353
2011-10-10 00:00:00,10,10,0,0,4,1,0,1,20.5,24.24,94,0.0,42
2011-11-01 16:00:00,11,1,16,1,1,0,1,2,6.56,7.575,86,15.0013,72
2012-02-19 14:00:00,2,19,14,6,1,0,0,2,13.12,15.91,45,12.998,189
2012-12-13 12:00:00,12,13,12,3,4,0,1,1,14.76,16.665,40,16.9979,252
2011-04-07 20:00:00,4,7,20,3,3,1,0,2,31.16,34.85,55,7.0015,191
2012-04-02 11:00:00,4,2,11,0,1,0,0,1,12.3,16.665,70,0.0,224
2011-12-18 22:00:00,12,18,22,6,4,0,0,1,9.02,11.365,75,12.998,47
2011-04-07 00:00:00,4,7,0,3,3,1,0,1,26.24,28.79,83,8.9981,77
2011-06-15 09:00:00,6,15,9,2,2,0,1,1,24.6,31.06,49,0.0,185
2012-11-15 08:00:00,11,15,8,3,4,0,1,2,12.3,14.395,61,15.0013,625
2012-08-01 00:00:00,8,1,0,2,1,0,0,1,15.58,19.695,40,19.0012,77
2012-12-17 13:00:00,12,17,13,0,4,0,1,2,16.4,20.455,87,8.9981,194
2012-05-06 15:00:00,5,6,15,6,2,0,1,2,23.78,27.275,46,8.9981,218
2012-12-01 13:00:00,12,1,13,5,1,0,1,1,17.22,21.21,77,11.0014,170
2012-08-09 21:00:00,8,9,21,3,3,0,0,2,24.6,28.03,83,11.0014,155
2012-12-03 11:00:00,12,3,11,0,1,0,1,1,18.04,21.97,44,15.0013,111
2012-12-11 03:00:00,12,11,3,1,4,1,0,1,16.4,20.455,76,8.9981,3
2012-11-04 16:00:00,11,4,16,6,2,0,1,1,18.04,21.97,33,19.9995,256
2011-03-10 16:00:00,3,10,16,3,4,0,1,2,16.4,20.455,76,7.0015,202
2011-01-10 20:00:00,1,10,20,0,4,0,0,3,14.76,18.18,87,7.0015,58
2012-04-18 20:00:00,4,18,20,2,2,0,1,2,17.22,21.21,77,7.0015,252
2012-07-04 05:00:00,7,4,5,2,2,0,0,1,13.12,15.91,33,11.0014,2
2012-06-04 14:00:00,6,4,14,0,2,0,1,1,19.68,23.485,29,26.0027,250
2012-05-02 13:00:00,5,2,13,2,1,0,0,2,11.48,13.635,61,11.0014,241
2011-12-04 05:00:00,12,4,5,6,2,0,1,2,22.14,25.76,68,8.9981,15
2011-07-19 13:00:00,7,19,13,1,3,0,1,1,35.26,41.665,53,7.0015,139
2011-07-16 15:00:00,7,16,15,5,3,0,0,1,31.16,34.09,45,22.0028,223
2012-12-01 16:00:00,12,1,16,5,1,0,1,1,18.86,22.725,67,12.998,248
2012-06-04 00:00:00,6,4,0,0,2,0,1,1,16.4,20.455,43,0.0,49
2012-03-08 07:00:00,3,8,7,3,3,0,1,1,28.7,33.335,74,7.0015,396
2011-02-17 13:00:00,2,17,13,3,1,0,1,1,22.14,25.76,34,15.0013,108
2011-03-11 04:00:00,3,11,4,4,4,0,1,1,13.12,16.665,81,6.0032,3
2012-09-11 00:00:00,9,11,0,1,4,0,1,1,13.94,15.15,49,22.0028,46
2011-04-16 07:00:00,4,16,7,5,2,0,0,2,16.4,20.455,82,27.9993,18
2012-02-09 18:00:00,2,9,18,3,3,0,0,1,30.34,35.605,74,0.0,273
2012-03-14 15:00:00,3,14,15,2,1,0,1,1,28.7,31.82,24,0.0,197
2011-01-08 23:00:00,1,8,23,5,3,0,1,1,27.88,31.82,74,12.998,82
